Word,Count,Translation,ZegedronCount
peel,4097,φλούδα,0
petrol,4096,βενζίνη,0
disappears,4096,εξαφανίζομαι,0
asset,4096,περιουσιακό στοιχείο,0
warp,4096,στημόνι,0
workshop,4095,ΕΡΓΑΣΤΗΡΙ,0
traps,4094,παγίδες,0
jeannie,4091,ζανέλιος,0
appreciated,4090,εκτιμωμένος,0
condemned,4089,καταδικασμένος,0
garrett,4088,φρουράς,0
muttering,4087,μουρμουρίσματος,0
shook,4087,κούνημα,0
naval,4086,ναυτικός,0
egyptian,4085,Αιγύπτιος,0
expand,4084,επεκτείνουν,0
sunrise,4083,Ανατολή ηλίου,0
swine,4083,χοίρος,0
jingle,4083,κουδούνισμα,0
lordship,4083,αρχοντιά,0
peach,4083,ροδάκινο,0
filmed,4083,κινηματογραφημένος,0
pakistan,4080,Πακιστάν,0
oughta,4080,οφειλώνω,0
selection,4079,επιλογή,0
squeaking,4079,τσίμπημα,0
condom,4078,προφυλακτικό,0
sadie,4077,Σάβεϊ,0
barbie,4076,Μπάρμπι,0
alongside,4076,παραλληλα,0
risking,4075,κινδύνους,0
democratic,4074,δημοκρατικός,0
nerd,4074,φυτό,0
dancers,4074,χορευτές,0
crook,4072,απατεώνας,0
mack,4071,λοξοτομή,0
grasp,4071,πιάσιμο,0
translate,4070,μεταφράζω,0
behaving,4068,συμπεριηλωτικός,0
humiliating,4067,ταπεινωτικός,0
quarrel,4066,φιλονικία,0
lively,4065,ζωηρός,0
fury,4065,μανία,0
policemen,4064,αστυφύλακες,0
sensei,4064,sensi,0
elders,4064,γέλη,0
battlefield,4064,πεδίο μάχης,0
sticky,4063,κολλώδης,0
glen,4063,λαγκάδα,0
liu,4062,λαβίδα,0
primitive,4062,πρωτόγονος,0
reign,4062,βασιλεία,0
eugene,4061,αγκύλος,0
stash,4061,θέτω κατά μέρος,0
evolved,4060,εξελιγμένος,0
shifts,4060,Βάρδιες,0
unlock,4059,ξεκλείδωμα,0
devices,4059,συσκευές,0
peculiar,4058,ιδιόμορφος,0
talents,4057,ταλέντο,0
anita,4057,Anita,0
foreigners,4056,αλλοδαποί,0
snacks,4056,σνακ,0
mint,4055,μέντα,0
pissing,4054,τσαλακωμένος,0
fuse,4054,ασφάλεια ηλεκτρική,0
manuel,4054,Μανουήλ,0
towers,4054,πύργο,0
freezer,4052,καταψύκτης,0
inheritance,4051,κληρονομία,0
villages,4049,χωριά,0
beckett,4045,μπεκάτ,0
jewel,4045,κόσμημα,0
bollocks,4045,μπούκλες,0
shells,4044,κέλυφος,0
swept,4043,σαρώνω,0
recognition,4042,αναγνώριση,0
shovel,4040,φτυάρι,0
artistic,4039,καλλιτεχνικός,0
qualities,4037,ιδιότητες,0
ferry,4034,πορθμείο,0
darren,4031,Ντάρεν,0
misunderstood,4029,παρεξηγημένος,0
portal,4029,πύλη,0
atomic,4028,ατομικός,0
javier,4027,τζάμιερ,0
ava,4027,αβάτα,0
claiming,4025,διεκδικώντας,0
examined,4025,εξεταζόμενος,0
defensive,4025,αμυντικός,0
kenneth,4024,Κένεθ,0
kat,4023,κατσίστ,0
sensation,4023,αίσθηση,0
ahhh,4023,αχ,0
5th,4022,5ος,0
increasing,4021,αυξανόμενος,0
fugitive,4020,φυγάς,0
urban,4019,αστικός,0
visions,4017,οράματα,0
bathing,4016,μπάνιο,0
gregory,4016,Γρηγόριος,0
delight,4016,απόλαυση,0
iot,4014,θόρυβος,0
genes,4014,γονίδια,0
boundaries,4012,όρια,0
caution,4012,Προσοχή,0
ellis,4011,Έλλης,0
strangled,4011,στραγγαλισμένος,0
thorough,4010,πλήρης,0
ike,4009,ke,0
bites,4008,δαγκώματα,0
nude,4008,γυμνός,0
tidy,4007,τακτοποιημένος,0
patricia,4007,Πατρικία,0
tate,4006,ταστς,0
obligation,4005,υποχρέωση,0
ari,4003,αραίος,0
clearance,4001,εκτελωνισμός,0
reserved,4000,κατοχυρωμένα,0
nasa,3999,nasa,0
spock,3996,σπόκο,0
marion,3995,Μάριον,0
this-,3995,Αυτό-,0
reflect,3994,κατοπτρίζω,0
jammed,3994,παρεμποδισμένος,0
sleeve,3992,μανίκι,0
classy,3992,αριστοκρατικός,0
fag,3990,πούστης,0
angelo,3989,άγγελος,0
bradley,3988,Μπράντλεϊ,0
bananas,3988,μπανάνες,0
ex-husband,3988,πρώην σύζυγος,0
saints,3988,άγιοι,0
longest,3987,μακρύτερος,0
confirmation,3986,επιβεβαίωση,0
mushrooms,3986,μανιτάρια,0
cyrus,3985,Κύρος,0
toni,3985,Τόνι,0
p.,3983,Π.,0
finals,3983,τελικές εξετάσεις,0
millionaire,3983,εκατομμυριούχος,0
adoption,3982,υιοθεσία,0
wired,3981,ενσύρματος,0
comet,3980,κομήτης,0
handing,3980,παράδοση,0
cheerful,3980,χαρούμενος,0
deb,3980,παραβίαση,0
acceptable,3978,δεκτός,0
realistic,3978,ρεαλιστικός,0
waits,3977,αναμονή,0
sufficient,3977,επαρκής,0
cosmic,3976,κοσμικός,0
nolan,3975,νολάνη,0
gabe,3975,γκαζάρι,0
intellectual,3975,διανοούμενος,0
'we,3974,'εμείς,0
vomit,3972,κάνω εμετό,0
warmth,3970,ζεστασιά,0
magnum,3969,μεγάλη φιάλη οίνου,0
associated,3968,συνδεδεμένος,0
alas,3967,Αλίμονο,0
engineers,3967,μηχανικός,0
offend,3966,προσβάλλω,0
overwhelming,3966,υπερβολικός,0
sherry,3966,σέρυ,0
inherited,3965,κληρονόμησε,0
antoine,3964,αντιοϊκός,0
whooping,3962,κοκκύτης,0
scars,3962,σημάδια,0
sheldon,3960,Sheldon,0
purposes,3955,σκοποί,0
robbing,3955,ληστεία,0
refrigerator,3954,ψυγείο,0
instructor,3954,εκπαιδευτής,0
darrin,3954,νάριν,0
moms,3954,της ΜΑΜΑΣ,0
overtime,3953,στο περασμα του χρονου,0
percy,3952,πείρος,0
laurel,3952,δάφνη,0
females,3951,θηλυκά,0
sacrifices,3947,θυσίες,0
representing,3943,εκπροσωπός,0
drift,3943,τάση,0
ruthless,3942,αδίστακτος,0
'a,3942,'ένα,0
po,3942,ταχυδρομείο,0
arguments,3941,επιχειρήματα,0
crappy,3941,μίσχος,0
musicians,3940,μουσικοί,0
sidney,3938,κηλίδα,0
depressing,3938,καταθλιπτικός,0
lasts,3938,διαρκεί,0
doom,3937,μοίρα,0
milo,3936,μήλος,0
cant,3936,κλίση,0
backpack,3934,ΣΑΚΙΔΙΟ ΠΛΑΤΗΣ,0
aisle,3933,διάδρομος,0
insulting,3933,προσβλητικός,0
edition,3932,έκδοση,0
losses,3932,απώλειες,0
sh,3932,SH,0
preacher,3931,ιεροκήρυκας,0
schmidt,3929,σμίνττ,0
swinging,3925,ταλαντευόμενος,0
managing,3924,διαχειριζόμενος,0
sinking,3924,καταβύθιση,0
lacey,3924,δαντελικός,0
casting,3922,χύσιμο,0
trials,3919,δοκιμές,0
demonstrate,3918,επιδεικνύω,0
diseases,3918,ασθένειες,0
beggar,3917,ζητιάνος,0
amounts,3916,ποσά,0
traced,3915,εντοπισμένος,0
raven,3913,κοράκι,0
activate,3912,δραστηριοποιώ,0
slapped,3911,χαστούκι,0
heroic,3908,ηρωϊκός,0
roar,3907,βρυχηθμός,0
queer,3906,περίεργος,0
uk,3905,Ηνωμένο Βασίλειο,0
matching,3905,ταιριά,0
trump,3904,ατού,0
resignation,3903,παραίτηση,0
newton,3901,νεύτο,0
sincerely,3900,με εκτιμιση,0
stacy,3900,αγριολούλουδο,0
saul,3900,Σαούλ,0
madman,3899,παραφρόντας,0
jenkins,3898,jenkins,0
poke,3898,σακί,0
spicy,3897,αρωματώδης,0
swap,3897,ανταλαγή,0
programs,3894,προγράμματα,0
sheer,3893,απόλυτος,0
spaceship,3893,ΔΙΑΣΤΗΜΟΠΛΟΙΟ,0
schultz,3893,σκυλάκι,0
blink,3893,αναβοσβήνω,0
steer,3892,διευθύνω,0
males,3891,αρσενικά,0
injection,3890,ένεση,0
know-,3890,ξέρω-,0
ant,3888,μυρμήγκι,0
reform,3888,μεταρρύθμιση,0
mother-in-law,3888,πεθερά,0
properties,3887,ιδιότητες,0
virtually,3886,πρακτικώς,0
camps,3886,στρατόπεδα,0
tapping,3884,τρύπημα,0
tequila,3882,τεκίλα,0
inquiry,3881,έρευνα,0
fainted,3881,λιποθυμημένος,0
formation,3879,σχηματισμός,0
shields,3876,ασπίδες,0
escaping,3876,δραπέτης,0
unemployed,3875,άνεργος,0
murdering,3874,δολοφονικός,0
interviewed,3873,συνεντεύχθηκε,0
striking,3872,εκπληκτικός,0
vows,3871,όρκους,0
donovan,3871,δειλός,0
antique,3870,αντίκα,0
il,3870,il,0
sherlock,3869,σέρλοκ,0
puke,3869,εμετός,0
hysterical,3868,υστερικός,0
taller,3868,πιο ΨΗΛΟΣ,0
employment,3867,εργασία,0
thats,3866,αυτό,0
agrees,3865,συμφωνώ,0
dodge,3864,αποφεύγω,0
unite,3860,ενώνω,0
mumbling,3859,μούμινος,0
rabbits,3857,κουνέλια,0
repeating,3856,επαναλαμβανόμενος,0
mule,3856,μουλάρι,0
locals,3856,ντόπιοι,0
v.,3854,v.,0
neighbourhood,3853,γειτονιά,0
hayes,3852,Hayes,0
bats,3852,νυχτερίδες,0
beliefs,3852,πεποιθήσεις,0
spared,3851,φθαρμένος,0
vegetable,3850,λαχανικό,0
ch00ffff,3849,ch00ffff,0
liv,3848,ζαλίζω,0
bunker,3848,ανθρακαποθήκη,0
channels,3847,κανάλια,0
phenomenon,3846,φαινόμενο,0
hips,3846,γοφούς,0
grayson,3844,δίδσος,0
expelled,3840,απελάθηκε,0
camille,3839,Camille,0
languages,3838,Γλώσσες,0
iv,3838,iv,0
premises,3837,κτίριο,0
pronounce,3836,προφέρω,0
ng,3836,νΑ,0
bridges,3834,γέφυρες,0
ape,3834,πίθηκος,0
julius,3833,Ιούλιος,0
bruises,3832,μώλωπες,0
convict,3831,κατάδικος,0
prettier,3830,όμορφος,0
elections,3829,αρχαιρεσίες,0
18th,3829,18ος,0
annoyed,3828,ενοχλημένος,0
hometown,3828,ιδιαίτερη πατρίδα,0
earrings,3827,σκουλαρίκια,0
discreet,3827,διακριτικός,0
poured,3826,χυτός,0
morphine,3826,μορφίνη,0
henderson,3824,Χέντερσον,0
jun,3824,Ιούνιος,0
narrating,3823,αφηγητής,0
rookie,3823,νεοσύλλεκτος,0
peanuts,3823,φιστίκια,0
camel,3822,καμήλα,0
abe,3822,ατέμπι,0
chewing,3821,μάσημα,0
imagining,3821,φανταστικός,0
runner,3821,δρομέας,0
hyun,3821,υανός,0
tomatoes,3819,ντομάτες,0
sponsor,3818,ανάδοχος,0
fulfilled,3816,εκπληρωμένος,0
probe,3816,καθετήρας,0
karate,3813,καρατέ,0
grease,3812,γράσο,0
dinosaurs,3811,δεινόσαυροι,0
rebellion,3810,επανάσταση,0
marta,3808,μάστορα,0
lone,3807,μοναχικός,0
,3806,νανς,0
underestimate,3804,υποτιμώ,0
acres,3803,στρέμματα,0
carlton,3801,Κάρλτον,0
hacked,3800,πειραμένος,0
barber,3799,κουρέας,0
mining,3799,εξόρυξη,0
aged,3798,ηλικιωμένος,0
designs,3797,σχέδια,0
preferred,3796,προνομιούχος,0
19th,3796,19ος,0
onions,3796,κρεμμύδια,0
stray,3796,περιπλανώμενος,0
void,3793,κενός,0
sixteen,3792,δεκαέξι,0
slower,3792,βραδύτερη,0
hannibal,3792,Αννιβάς,0
sabotage,3791,σαμποτάζ,0
rabbi,3791,ραββίνος,0
concerning,3789,σχετικά με,0
dixon,3789,νιξονοειδές,0
holt,3787,χολικό,0
mannix,3786,μαννίξ,0
noted,3786,διάσημος,0
peterson,3786,πετερπερ,0
dental,3786,οδοντιατρικός,0
obama,3786,Ομπάμα,0
squirrel,3785,σκίουρος,0
committing,3785,δεσμευτικός,0
werewolf,3785,λυκάνθρωπος,0
slipping,3784,γλίστρη,0
mm-mm,3784,mm-mm,0
matthews,3783,Ματθαίος,0
explosions,3783,εκρήξεις,0
seo,3781,SEO,0
russ,3781,κοίλωμα,0
whitney,3781,λευκός,0
ignoring,3780,αγνοτικός,0
infinite,3780,άπειρος,0
cavalry,3780,ιππικό,0
lam,3779,ξυλοκοπώ,0
suzanne,3779,Σουζάν,0
bomber,3779,βομβαρδιστικό,0
ruling,3777,απόφαση,0
boiling,3775,βρασμός,0
needles,3775,βελόνες,0
semester,3773,εξάμηνο,0
irrelevant,3772,άσχετος,0
savior,3771,σωτήρας,0
veil,3769,βέλο,0
tramp,3769,αλήτης,0
roberto,3768,Roberto,0
deepest,3768,βαθύτερος,0
perfection,3768,τελειότητα,0
shutting,3768,κλείνω,0
iii,3766,iii,0
tiffany,3766,είδος,0
mentor,3766,μέντορας,0
branches,3765,κλαδια δεντρου,0
enthusiasm,3764,ενθουσιασμός,0
arena,3763,αρένα,0
listens,3762,ακούει,0
hardware,3762,"σκεύη, εξαρτήματα",0
greatly,3762,πολύ,0
battalion,3762,τάγμα,0
moustache,3761,μουστάκι,0
irresponsible,3761,ανεύθυνος,0
audio,3760,ήχος,0
ga,3760,κοίτα,0
initiative,3759,πρωτοβουλία,0
sweaty,3759,ιδρωμένος,0
noel,3758,Κάλανδα,0
requests,3757,αιτήσεων,0
distraction,3757,ΑΠΟΣΠΑΣΗ,0
parrot,3754,παπαγάλος,0
steed,3754,άτι,0
entertaining,3754,διασκεδαστικο,0
whipped,3753,κτυπημένος,0
proving,3752,αποδείξεις,0
assaulted,3752,επιτιθέμενος,0
piggy,3750,γουρουνάκι,0
pause,3750,παύση,0
surviving,3750,επιζών,0
funding,3748,χρηματοδότηση,0
dinosaur,3748,δεινόσαυρος,0
acquaintance,3748,γνωριμία,0
bedtime,3748,ώρα ύπνου,0
rail,3746,ράγα,0
rooster,3746,πετεινός,0
cowards,3746,δειλαφμένοι,0
hastings,3745,επιτάχια,0
container,3743,δοχείο,0
lori,3743,Λόρι,0
secured,3742,ασφαλισμένος,0
tossed,3741,πεταχμένος,0
stripper,3741,γυμνό,0
s.,3741,μικρό.,0
steele,3740,Steele,0
waving,3739,κυματίζοντας,0
clamoring,3739,φωνάζω,0
banker,3738,τραπεζίτης,0
bacteria,3738,βακτήρια,0
indicates,3738,υποδηλώνει,0
assassination,3737,δολοφονία,0
yeah.,3737,ναι.,0
starring,3735,πρωταγωνιστής,0
drawings,3735,σχέδια ζωγραφικής,0
cupboard,3735,ντουλάπι,0
sanctuary,3735,άσυλο,0
surgical,3735,χειρουργικός,0
pairs,3735,ζεύγη,0
purely,3734,καθαρώς,0
temptation,3734,πειρασμός,0
elderly,3734,ηλικιωμένος,0
geoffrey,3734,Geoffrey,0
vibe,3733,παλμό,0
profound,3732,βαθύς,0
gong,3732,δισκοειδής,0
transformed,3732,μετασχηματισμένος,0
crop,3732,καλλιέργεια,0
21st,3732,21ος,0
detailed,3731,λεπτομερής,0
scrap,3730,ξύσμα,0
abigail,3729,υπηρέτρια,0
careless,3727,απρόσεκτος,0
dove,3726,περιστέρι,0
sloppy,3726,τσαπατσούλης,0
atlanta,3723,Ατλάντα,0
hideous,3722,βδελυρός,0
10th,3720,10ος,0
lizard,3720,σαύρα,0
separation,3719,διαχωρισμός,0
intern,3719,κρατώ,0
tab,3719,αυτί,0
psych,3718,ψυχρός,0
ranks,3718,τάξεις,0
parish,3717,ενορία,0
booty,3716,λεία,0
peasant,3715,χωρικός,0
squeal,3715,προδίδω,0
oooh,3715,μαχαιριές,0
comb,3715,χτένα,0
bash,3714,βίαιο χτύπημα,0
restored,3713,ανακαινισμένο,0
platoon,3712,διμοιρία,0
junkie,3712,πρεζάκι,0
involves,3710,εμπλέκω,0
rupert,3709,πλούττος,0
norm,3707,κανόνας,0
carrier,3707,φορέας,0
fatty,3707,λιπαρός,0
difficulties,3706,δυσκολίες,0
producers,3705,παραγωγοί,0
superb,3705,υπέροχος,0
tha,3704,προς το,0
candidates,3703,υποψήφιοι,0
summoned,3703,καλής,0
15th,3702,15ος,0
refuge,3702,καταφύγιο,0
righteous,3702,ενάρετος,0
carolina,3701,Καρολίνα,0
onion,3699,κρεμμύδι,0
natasha,3699,Νατάσα,0
pickup,3698,μαζεύω,0
spells,3697,ξόρκια,0
wesley,3697,πύργος,0
carrington,3696,καραμέλας,0
armies,3696,στρατών,0
seasons,3695,εποχές,0
senor,3695,κύριος,0
billie,3695,θόρυβος,0
specialty,3690,ειδικότητα,0
thirst,3690,δίψα,0
select,3689,επιλέγω,0
rendezvous,3689,ραντεβού,0
smiled,3688,χαμογελαστός,0
colorado,3687,Κολοράντο,0
visa,3686,Visa,0
spice,3685,μπαχαρικό,0
caller,3684,επισκέπτης,0
foods,3684,τρόφιμα,0
rational,3684,λογικός,0
scottish,3683,Σκωτσέζικο,0
cunning,3682,πονηριά,0
grunt,3681,γρυλλισμός,0
knot,3681,κόμπος,0
hairs,3680,τρίχες,0
payments,3679,πληρωμές,0
granddad,3678,παππού,0
massacre,3678,σφαγή,0
competitive,3677,ανταγωνιστικός,0
herb,3677,βότανο,0
mae,3676,ΜΑΕ,0
immune,3674,απρόσβλητος,0
grenade,3674,χειροβομβίδα,0
regularly,3674,τακτικά,0
stakes,3673,πονταρίσματα,0
kilos,3673,κιλό,0
monks,3672,μοναχοί,0
70s,3672,70s,0
gail,3671,Gail,0
guinea,3671,γκινέα,0
invent,3670,εφευρίσκω,0
nursery,3669,φυτώριο,0
protein,3669,πρωτεΐνη,0
elbow,3668,αγκώνας,0
keller,3667,κέλυφος,0
clowns,3666,κλόουν,0
thirteen,3665,δεκατρείς,0
tattoos,3665,τατουάζ,0
flown,3665,πετάξτε,0
mustard,3665,μουστάρδα,0
7th,3664,7ος,0
terrace,3664,ταράτσα,0
alter,3663,αλλάζω,0
franz,3662,φραντζάκι,0
transportation,3661,Μεταφορά,0
what-,3661,τι-,0
lens,3661,φακός,0
alaska,3660,Αλάσκα,0
ha-ha-ha,3660,χαχαχα,0
interference,3660,παρέμβαση,0
freakin,3659,φρικιά,0
wont,3659,συνηθισμένος,0
weep,3659,κλαίω,0
clive,3659,κλοπή,0
mourning,3659,πένθος,0
crooked,3659,ανέντιμος,0
trainer,3658,προπονητής,0
janitor,3658,επιστάτης,0
gradually,3657,σταδιακά,0
immigration,3656,μετανάστευση,0
filth,3656,βρώμα,0
momma,3656,μαμά,0
father-in-law,3656,πεθερός,0
jackass,3655,βλάκας,0
